Function,RT,Violations,Cores
Ord,291.3,0,788.0
Cat,72.4,0,87.7
Shi,20.6,0,312.4
Use,29.7,0,127.0
Pay,14.4,0,577.6
Uti,79.0,0,371.3
Del,92.0,0,449.2
