Function,RT,Violations,Cores
Ord,384.8,0,787.7
Cat,72.4,0,87.8
Shi,20.6,0,312.0
Use,29.7,0,127.2
Pay,14.4,0,578.0
Uti,79.0,0,372.9
Del,185.5,550,1530.0
